TrialID,ObsNum,Prediction,Indicator
38,144,0,Public
38,145,0,Private
38,146,0,Private
38,147,0,Private
38,148,0,Private
38,149,0,Private
38,150,0,Private
38,151,0,Private
38,152,0,Public
38,153,0,Public
38,154,0,Private
38,155,0,Private
38,156,0,Public
38,157,0,Private
38,158,0,Public
38,159,0,Private
38,160,0,Private
38,161,0,Private
38,162,0,Private
38,163,0,Private
38,164,0,Private
38,165,0,Public
38,166,0,Private
38,167,0,Private
38,168,0,Public
38,169,0,Private
38,170,0,Private
38,171,0,Private
38,172,0,Private
38,173,0,Public
38,174,0,Private
38,175,0,Private
38,176,0,Private
38,177,0,Public
38,178,0,Private
38,179,0,Private
38,180,0,Private
38,181,0,Private
38,182,0,Public
38,183,0,Private
38,184,0,Private
38,185,0,Private
38,186,0,Private
38,187,0,Public
38,188,0,Public
38,189,0,Private
38,190,0,Private
38,191,0,Private
38,192,0,Private
38,193,0,Private
38,194,0,Private
38,195,0,Public
38,196,0,Private
38,197,0,Private
38,198,0,Private
38,199,0,Private
38,200,0,Public
38,201,0,Private
38,202,1,Public
38,203,1,Private
38,204,1,Private
38,205,1,Private
38,206,1,Public
38,207,1,Private
38,208,1,Public
38,209,1,Public
38,210,1,Private
38,211,1,Private
38,212,1,Private
38,213,1,Private
38,214,1,Private
38,215,1,Private
38,216,1,Public
38,217,1,Public
38,218,1,Private
38,219,1,Private
38,220,1,Public
38,221,1,Private
38,222,1,Private
38,223,1,Private
38,224,1,Private
38,225,1,Private
38,226,1,Private
38,227,1,Public
38,228,1,Private
38,229,1,Public
38,230,1,Private
38,231,1,Private
38,232,1,Private
38,233,1,Public
38,234,1,Private
38,235,1,Private
38,236,1,Public
38,237,1,Private
38,238,1,Private
38,239,1,Public
38,240,1,Private
38,241,1,Private
38,242,1,Private
38,243,1,Private
38,244,1,Public
38,245,1,Public
38,246,1,Private
38,247,1,Public
38,248,1,Public
38,249,1,Private
38,250,1,Private
38,251,1,Private
38,252,1,Private
38,253,1,Public
38,254,1,Private
38,255,1,Private
38,256,1,Public
38,257,1,Public
38,258,1,Private
38,259,1,Private
38,260,1,Private
38,261,1,Private
38,262,1,Public
38,263,1,Public
38,264,1,Public
38,265,1,Private
38,266,1,Private
38,267,1,Public
38,268,1,Public
38,269,1,Public
38,270,1,Private
38,271,1,Private
38,272,1,Private
38,273,1,Public
38,274,1,Private
38,275,1,Private
38,276,1,Private
38,277,1,Public
38,278,1,Public
38,279,1,Private
38,280,1,Private
38,281,1,Private
38,282,1,Public
38,283,1,Private
38,284,1,Private
38,285,1,Private
38,286,1,Public
38,287,1,Private
38,288,1,Private
38,289,1,Public
38,290,1,Private
38,291,1,Public
38,292,1,Public
38,293,1,Private
38,294,1,Private
38,295,1,Public
38,296,1,Private
38,297,1,Private
38,298,1,Private
38,299,1,Private
38,300,1,Private
38,301,1,Private
38,302,1,Private
38,303,1,Private
38,304,1,Public
38,305,1,Private
38,306,1,Private
38,307,1,Private
38,308,1,Public
38,309,1,Private
38,310,1,Public
38,311,1,Private
38,312,1,Private
38,313,1,Private
38,314,1,Public
38,315,1,Private
38,316,1,Public
38,317,1,Private
38,318,1,Private
38,319,1,Private
38,320,1,Private
38,321,1,Public
38,322,1,Public
38,323,1,Public
38,324,1,Private
38,325,1,Private
38,326,1,Public
38,327,1,Private
38,328,1,Public
38,329,1,Private
38,330,1,Private
38,331,1,Private
38,332,1,Private
38,333,1,Private
38,334,1,Private
38,335,1,Private
38,336,1,Public
38,337,1,Private
38,338,1,Public
38,339,1,Public
38,340,1,Private
38,341,1,Private
38,342,1,Private
38,343,1,Public
38,344,1,Private
38,345,1,Public
38,346,1,Private
38,347,1,Private
38,348,1,Private
38,349,1,Public
38,350,1,Private
38,351,1,Private
38,352,1,Public
38,353,1,Public
38,354,1,Private
38,355,1,Public
38,356,1,Private
38,357,1,Private
38,358,1,Private
38,359,1,Public
38,360,1,Private
38,361,1,Private
38,362,1,Private
38,363,1,Public
38,364,1,Private
38,365,1,Public
38,366,1,Private
38,367,1,Public
38,368,1,Public
38,369,1,Private
38,370,1,Private
38,371,1,Private
38,372,1,Private
38,373,1,Private
38,374,1,Private
38,375,1,Public
38,376,1,Private
38,377,1,Private
38,378,1,Public
38,379,1,Private
38,380,1,Private
38,381,1,Public
38,382,1,Public
38,383,1,Public
38,384,1,Public
38,385,1,Private
38,386,1,Public
38,387,1,Public
38,388,1,Private
38,389,1,Private
38,390,1,Public
38,391,1,Private
38,392,1,Public
38,393,1,Private
38,394,1,Private
38,395,1,Private
38,396,1,Public
38,397,1,Private
38,398,1,Public
38,399,1,Public
38,400,1,Private
38,401,1,Private
38,402,1,Private
38,403,1,Private
38,404,1,Private
38,405,1,Private
38,406,1,Private
38,407,1,Private
38,408,1,Public
38,409,1,Public
38,410,1,Public
38,411,1,Public
38,412,1,Public
38,413,1,Private
38,414,1,Public
38,415,1,Private
38,416,1,Private
38,417,1,Public
38,418,1,Private
38,419,1,Private
38,420,1,Private
38,421,1,Private
38,422,1,Private
38,423,1,Public
38,424,1,Private
38,425,1,Private
38,426,1,Public
38,427,1,Private
38,428,1,Public
38,429,1,Public
38,430,1,Private
38,431,1,Private
38,432,1,Private
38,433,1,Private
38,434,1,Public
38,435,1,Private
38,436,1,Public
38,437,1,Public
38,438,1,Public
38,439,1,Private
38,440,1,Private
38,441,1,Public
38,442,1,Private
38,443,1,Private
38,444,1,Private
38,445,1,Private
38,446,1,Public
38,447,1,Private
38,448,1,Private
38,449,1,Private
38,450,1,Public
38,451,1,Private
38,452,1,Public
38,453,1,Public
38,454,1,Private
38,455,1,Private
38,456,1,Private
38,457,1,Private
38,458,1,Private
38,459,1,Private
38,460,1,Private
38,461,1,Public
38,462,1,Public
38,463,1,Private
38,464,1,Private
38,465,1,Private
38,466,1,Private
38,467,1,Private
38,468,1,Private
38,469,1,Private
38,470,1,Public
38,471,1,Private
38,472,1,Public
38,473,1,Private
38,474,1,Private
38,475,1,Private
38,476,1,Private
38,477,1,Private
38,478,1,Private
38,479,1,Public
38,480,1,Public
38,481,1,Private
38,482,1,Private
38,483,1,Private
38,484,1,Private
38,485,1,Private
38,486,1,Public
38,487,1,Public
38,488,1,Private
38,489,1,Private
38,490,1,Public
38,491,1,Private
38,492,1,Private
38,493,1,Public
38,494,1,Private
38,495,1,Public
38,496,1,Private
38,497,1,Private
38,498,1,Private
38,499,1,Public
38,500,1,Private
38,501,1,Public
38,502,1,Private
38,503,1,Private
38,504,1,Private
38,505,1,Private
38,506,1,Public
38,507,1,Private
38,508,1,Private
38,509,1,Private
38,510,1,Private
38,511,1,Public
38,512,1,Public
38,513,1,Private
38,514,1,Private
38,515,1,Private
38,516,1,Public
38,517,1,Private
38,518,1,Public
38,519,1,Private
38,520,1,Private
38,521,1,Public
38,522,1,Private
38,523,1,Private
38,524,1,Public
38,525,1,Private
38,526,1,Private
38,527,1,Private
38,528,1,Public
38,529,1,Private
38,530,0,Private
38,531,0,Private
38,532,0,Private
38,533,0,Private
38,534,0,Private
38,535,0,Private
38,536,1,Public
38,537,1,Private
38,538,1,Public
38,539,1,Private
38,540,1,Public
38,541,1,Private
38,542,1,Private
38,543,1,Private
38,544,1,Public
38,545,1,Public
38,546,1,Public
38,547,1,Public
38,548,1,Private
38,549,1,Public
38,550,1,Private
38,551,1,Private
38,552,1,Private
38,553,1,Private
38,554,1,Public
38,555,1,Private
38,556,1,Public
38,557,1,Private
38,558,1,Public
38,559,1,Private
38,560,1,Private
38,561,1,Private
38,562,1,Public
38,563,1,Private
38,564,1,Private
38,565,1,Private
38,566,1,Public
38,567,1,Private
38,568,1,Private
38,569,1,Private
38,570,1,Private
38,571,1,Private
38,572,1,Public
38,573,1,Private
38,574,1,Public
38,575,1,Public
38,576,1,Private
38,577,1,Private
38,578,1,Public
38,579,1,Private
38,580,1,Private
38,581,1,Private
38,582,1,Public
38,583,1,Private
38,584,1,Private
38,585,1,Private
38,586,1,Private
38,587,1,Private
38,588,1,Public
38,589,1,Private
38,590,1,Private
38,591,1,Private
38,592,1,Private
38,593,1,Public
38,594,1,Private
38,595,1,Public
38,596,1,Private
38,597,1,Private
38,598,1,Private
38,599,1,Private
38,600,1,Public
38,601,1,Public
38,602,1,Public
38,603,1,Public
38,604,1,Private
38,605,1,Private
38,606,1,Private
38,607,1,Private
38,608,1,Private
38,609,1,Private
38,610,1,Private
38,611,1,Private
38,612,1,Private
38,613,1,Public
38,614,0,Public
38,615,0,Public
38,616,0,Private
38,617,0,Private
38,618,1,Private
38,619,1,Private
38,620,1,Private
38,621,1,Private
38,622,1,Private
38,623,1,Private
38,624,1,Private
38,625,1,Private
38,626,1,Public
38,627,1,Private
38,628,1,Private
38,629,1,Private
38,630,1,Public
38,631,1,Private
38,632,1,Public
38,633,1,Private
38,634,1,Private
38,635,1,Private
38,636,1,Private
38,637,1,Private
38,638,1,Private
38,639,1,Private
38,640,1,Public
38,641,1,Private
38,642,1,Private
38,643,1,Private
38,644,1,Private
38,645,1,Public
38,646,1,Private
38,647,1,Private
38,648,1,Private
38,649,1,Private
38,650,1,Private
38,651,1,Public
38,652,1,Private
38,653,1,Private
38,654,1,Public
38,655,1,Private
38,656,1,Private
38,657,1,Public
38,658,1,Public
38,659,1,Public
38,660,1,Public
38,661,1,Private
38,662,1,Private
38,663,1,Public
38,664,1,Private
38,665,1,Private
38,666,0,Public
38,667,0,Private
38,668,0,Public
38,669,0,Private
38,670,0,Private
38,671,0,Public
38,672,1,Private
38,673,1,Private
38,674,1,Public
38,675,1,Public
38,676,1,Private
38,677,1,Public
38,678,1,Public
38,679,1,Private
38,680,1,Private
38,681,1,Private
38,682,1,Private
38,683,1,Private
38,684,1,Private
38,685,1,Private
38,686,1,Public
38,687,1,Private
38,688,1,Private
38,689,1,Private
38,690,1,Private
38,691,1,Private
38,692,1,Private
38,693,1,Private
38,694,1,Public
38,695,1,Private
38,696,1,Public
38,697,1,Public
38,698,1,Private
38,699,1,Private
38,700,1,Private
38,701,1,Private
38,702,1,Private
38,703,1,Private
38,704,1,Private
38,705,1,Private
38,706,1,Private
38,707,1,Private
38,708,1,Private
38,709,1,Public
38,710,1,Private
38,711,1,Private
38,712,1,Public
38,713,1,Public
38,714,1,Public
38,715,1,Private
38,716,1,Public
38,717,1,Public
38,718,1,Public
38,719,1,Public
38,720,1,Private
38,721,1,Public
38,722,1,Public
38,723,1,Private
38,724,1,Private
38,725,1,Public
38,726,1,Private
38,727,1,Private
38,728,1,Private
38,729,1,Private
38,730,1,Public
38,731,1,Private
38,732,1,Private
38,733,1,Private
38,734,1,Public
38,735,1,Private
38,736,1,Private
38,737,1,Private
38,738,1,Public
38,739,1,Private
38,740,1,Public
38,741,1,Private
38,742,1,Private
38,743,1,Public
38,744,1,Private
38,745,1,Private
38,746,1,Private
38,747,1,Private
38,748,1,Public
38,749,1,Private
38,750,1,Public
38,751,1,Private
38,752,1,Public
38,753,1,Public
38,754,1,Public
38,755,1,Private
38,756,1,Private
38,757,1,Public
38,758,1,Private
38,759,1,Public
38,760,1,Public
38,761,1,Private
38,762,1,Private
38,763,1,Private
38,764,1,Private
38,765,1,Private
38,766,1,Private
38,767,1,Private
38,768,1,Private
38,769,1,Private
38,770,1,Private
38,771,1,Private
38,772,1,Public
38,773,1,Private
38,774,1,Private
38,775,1,Public
38,776,1,Private
38,777,1,Private
38,778,1,Public
38,779,1,Private
38,780,1,Private
38,781,1,Public
38,782,1,Private
38,783,1,Private
38,784,1,Private
38,785,1,Public
38,786,1,Public
38,787,1,Private
38,788,1,Public
38,789,1,Private
38,790,1,Private
38,791,1,Private
38,792,1,Private
38,793,1,Public
38,794,1,Private
38,795,1,Private
38,796,1,Private
38,797,1,Private
38,798,1,Private
38,799,1,Public
38,800,1,Private
38,801,1,Private
38,802,1,Private
38,803,1,Private
38,804,1,Private
38,805,1,Private
38,806,1,Public
38,807,1,Private
38,808,1,Private
38,809,1,Public
38,810,1,Public
38,811,1,Public
38,812,1,Public
38,813,1,Public
38,814,1,Private
38,815,1,Private
38,816,1,Public
38,817,1,Private
38,818,1,Private
38,819,1,Private
38,820,1,Private
38,821,1,Public
38,822,1,Private
38,823,1,Public
38,824,1,Public
38,825,1,Public
38,826,1,Private
38,827,1,Private
38,828,1,Public
38,829,1,Private
38,830,1,Private
38,831,1,Private
38,832,1,Public
38,833,1,Private
38,834,1,Private
38,835,1,Private
38,836,1,Private
38,837,1,Private
38,838,1,Public
38,839,1,Private
38,840,1,Private
38,841,1,Private
38,842,1,Private
38,843,1,Public
38,844,1,Private
38,845,1,Private
38,846,1,Private
38,847,1,Private
38,848,1,Private
38,849,1,Public
38,850,1,Private
38,851,1,Public
38,852,1,Public
38,853,1,Private
38,854,1,Private
38,855,1,Private
38,856,1,Private
38,857,1,Public
38,858,1,Private
38,859,1,Public
38,860,1,Private
38,861,1,Private
38,862,1,Private
38,863,1,Private
38,864,1,Private
38,865,1,Private
38,866,0,Private
38,867,0,Private
38,868,0,Public
38,869,0,Private
38,870,0,Private
38,871,0,Private
38,872,1,Private
38,873,1,Private
38,874,1,Public
38,875,1,Private
38,876,1,Public
38,877,1,Private
38,878,1,Private
38,879,1,Private
38,880,1,Private
38,881,1,Private
38,882,1,Private
38,883,1,Public
38,884,1,Public
38,885,1,Private
38,886,1,Private
38,887,1,Public
38,888,1,Private
38,889,1,Public
38,890,1,Public
38,891,1,Public
38,892,1,Private
38,893,1,Private
38,894,1,Private
38,895,1,Private
38,896,1,Public
38,897,1,Public
38,898,1,Private
38,899,1,Public
38,900,1,Private
38,901,1,Private
38,902,1,Public
38,903,1,Private
38,904,1,Private
38,905,1,Public
38,906,1,Public
38,907,1,Private
38,908,1,Public
38,909,1,Private
38,910,1,Private
38,911,1,Private
38,912,1,Private
38,913,1,Public
38,914,1,Public
38,915,1,Private
38,916,1,Private
38,917,1,Private
38,918,1,Private
38,919,1,Public
38,920,1,Private
38,921,1,Private
38,922,1,Public
38,923,1,Public
38,924,1,Private
38,925,1,Private
38,926,1,Private
38,927,1,Private
38,928,1,Public
38,929,1,Private
38,930,1,Private
38,931,1,Public
38,932,1,Private
38,933,1,Public
38,934,1,Private
38,935,1,Private
38,936,1,Private
38,937,1,Private
38,938,1,Public
38,939,1,Private
38,940,1,Private
38,941,1,Private
38,942,1,Private
38,943,1,Private
38,944,1,Private
38,945,1,Private
38,946,1,Public
38,947,1,Private
38,948,1,Public
38,949,1,Private
38,950,1,Private
38,951,1,Private
38,952,1,Private
38,953,1,Private
38,954,1,Private
38,955,1,Private
38,956,1,Private
38,957,1,Private
38,958,1,Private
38,959,1,Private
38,960,1,Public
38,961,1,Private
38,962,1,Private
38,963,1,Public
38,964,1,Private
38,965,1,Private
38,966,1,Private
38,967,1,Public
38,968,1,Private
38,969,1,Private
38,970,1,Private
38,971,1,Public
38,972,1,Public
38,973,1,Public
38,974,1,Private
38,975,1,Private
38,976,1,Private
38,977,1,Private
38,978,1,Private
38,979,1,Private
38,980,1,Private
38,981,1,Private
38,982,1,Public
38,983,1,Private
38,984,1,Private
38,985,1,Private
38,986,1,Private
38,987,1,Public
38,988,1,Public
38,989,1,Private
38,990,1,Private
38,991,1,Private
38,992,1,Private
38,993,1,Private
38,994,1,Private
38,995,1,Private
38,996,1,Private
38,997,1,Public
38,998,0,Public
38,999,0,Public
38,1000,0,Private
38,1001,0,Private
38,1002,1,Private
38,1003,1,Private
38,1004,1,Private
38,1005,1,Public
38,1006,1,Private
38,1007,1,Private
38,1008,0,Private
38,1009,0,Public
38,1010,0,Private
38,1011,0,Private
38,1012,0,Public
38,1013,0,Public
38,1014,1,Private
38,1015,1,Private
38,1016,1,Public
38,1017,1,Private
38,1018,1,Private
38,1019,1,Private
38,1020,1,Private
38,1021,1,Private
38,1022,1,Private
38,1023,1,Private
38,1024,1,Private
38,1025,1,Private
38,1026,1,Private
38,1027,1,Private
38,1028,1,Private
38,1029,1,Private
38,1030,1,Private
38,1031,1,Public
38,1032,1,Private
38,1033,1,Public
38,1034,1,Public
38,1035,1,Public
38,1036,1,Public
38,1037,1,Private
38,1038,1,Private
38,1039,1,Private
38,1040,1,Public
38,1041,1,Private
38,1042,1,Private
38,1043,1,Public
38,1044,1,Private
38,1045,1,Private
38,1046,1,Private
38,1047,1,Private
38,1048,1,Private
38,1049,1,Private
38,1050,1,Private
38,1051,1,Private
38,1052,1,Private
38,1053,1,Private
38,1054,1,Private
38,1055,1,Private
38,1056,1,Public
38,1057,1,Private
38,1058,1,Public
38,1059,1,Private
38,1060,1,Private
38,1061,1,Private
38,1062,1,Public
38,1063,1,Private
38,1064,1,Private
38,1065,1,Public
38,1066,0,Public
38,1067,0,Private
38,1068,0,Public
38,1069,0,Private
38,1070,0,Private
38,1071,0,Public
38,1072,1,Public
38,1073,1,Private
38,1074,1,Private
38,1075,1,Private
38,1076,1,Public
38,1077,1,Public
38,1078,1,Private
38,1079,1,Private
38,1080,1,Private
38,1081,1,Private
38,1082,1,Private
38,1083,1,Private
38,1084,1,Public
38,1085,1,Public
38,1086,1,Private
38,1087,1,Private
38,1088,1,Private
38,1089,1,Private
38,1090,1,Private
38,1091,1,Private
38,1092,1,Public
38,1093,1,Private
38,1094,1,Private
38,1095,1,Public
38,1096,1,Private
38,1097,1,Private
38,1098,1,Public
38,1099,1,Public
38,1100,1,Public
38,1101,1,Private
38,1102,1,Public
38,1103,1,Private
38,1104,1,Public
38,1105,1,Private
38,1106,1,Public
38,1107,1,Public
38,1108,1,Private
38,1109,1,Private
38,1110,1,Public
38,1111,1,Private
38,1112,1,Public
38,1113,1,Private
38,1114,1,Public
38,1115,1,Public
38,1116,1,Private
38,1117,1,Private
38,1118,1,Private
38,1119,1,Private
38,1120,1,Private
38,1121,1,Public
38,1122,1,Private
38,1123,1,Public
38,1124,1,Private
38,1125,1,Private
38,1126,1,Public
38,1127,1,Private
38,1128,1,Public
38,1129,1,Public
38,1130,1,Private
38,1131,1,Private
38,1132,1,Private
38,1133,1,Private
38,1134,1,Private
38,1135,1,Public
38,1136,1,Private
38,1137,1,Private
38,1138,1,Private
38,1139,1,Public
38,1140,0,Private
38,1141,0,Private
38,1142,0,Private
38,1143,0,Private
38,1144,1,Private
38,1145,1,Private
38,1146,1,Private
38,1147,1,Private
38,1148,1,Private
38,1149,1,Private
38,1150,1,Private
38,1151,1,Private
38,1152,1,Private
38,1153,1,Private
38,1154,1,Private
38,1155,1,Private
38,1156,1,Private
38,1157,1,Private
38,1158,1,Private
38,1159,1,Private
38,1160,1,Public
38,1161,1,Public
38,1162,1,Public
38,1163,1,Public
38,1164,1,Public
38,1165,1,Private
38,1166,1,Public
38,1167,1,Private
38,1168,1,Private
38,1169,1,Private
38,1170,1,Private
38,1171,1,Private
38,1172,1,Private
38,1173,1,Public
38,1174,1,Private
38,1175,1,Public
38,1176,1,Private
38,1177,1,Private
38,1178,1,Private
38,1179,1,Private
38,1180,1,Private
38,1181,1,Private
38,1182,1,Public
38,1183,1,Private
38,1184,1,Private
38,1185,1,Private
38,1186,1,Public
38,1187,1,Public
38,1188,0,Private
38,1189,0,Private
38,1190,0,Private
38,1191,0,Private
38,1192,1,Private
38,1193,1,Public
38,1194,1,Private
38,1195,1,Public
38,1196,1,Public
39,0,1,Public
39,1,1,Private
39,2,1,Private
39,3,1,Private
39,4,1,Private
39,5,1,Public
39,6,1,Private
39,7,1,Private
39,8,1,Public
39,9,1,Private
39,10,1,Private
39,11,1,Private
39,12,1,Private
39,13,1,Public
39,14,1,Private
39,15,1,Public
39,16,1,Private
39,17,1,Private
39,18,1,Private
39,19,1,Private
39,20,1,Private
39,21,1,Private
39,22,1,Public
39,23,1,Private
39,24,1,Private
39,25,1,Public
39,26,1,Private
39,27,1,Private
39,28,1,Public
39,29,1,Private
39,30,1,Private
39,31,1,Public
39,32,1,Private
39,33,1,Private
39,34,1,Public
39,35,1,Public
39,36,1,Private
39,37,1,Private
39,38,1,Private
39,39,1,Private
39,40,1,Private
39,41,1,Private
39,42,1,Private
39,43,1,Public
39,44,0,Private
39,45,0,Public
39,46,0,Private
39,47,0,Public
39,48,1,Private
39,49,1,Private
39,50,1,Private
39,51,1,Private
39,52,1,Public
39,53,1,Private
39,54,1,Private
39,55,1,Private
39,56,1,Public
39,57,1,Public
39,58,1,Public
39,59,1,Public
39,60,1,Private
39,61,1,Private
39,62,1,Private
39,63,1,Public
39,64,1,Private
39,65,1,Private
39,66,1,Public
39,67,1,Public
39,68,1,Private
39,69,1,Public
39,70,1,Public
39,71,1,Private
39,72,1,Private
39,73,1,Private
39,74,1,Public
39,75,1,Private
39,76,1,Public
39,77,1,Private
39,78,1,Private
39,79,1,Public
39,80,1,Private
39,81,1,Public
39,82,1,Public
39,83,1,Private
39,84,1,Public
39,85,1,Private
39,86,1,Private
39,87,1,Private
39,88,1,Private
39,89,1,Private
39,90,1,Private
39,91,1,Private
39,92,1,Private
39,93,1,Public
39,94,1,Private
39,95,1,Private
39,96,1,Private
39,97,1,Private
39,98,1,Private
39,99,1,Private
39,100,1,Private
39,101,1,Private
39,102,1,Private
39,103,1,Private
39,104,1,Private
39,105,1,Private
39,106,1,Public
39,107,1,Public
39,108,1,Public
39,109,1,Private
39,110,1,Public
39,111,1,Private
39,112,1,Private
39,113,1,Public
39,114,1,Public
39,115,1,Public
39,116,1,Private
39,117,1,Private
39,118,1,Private
39,119,1,Public
39,120,1,Public
39,121,1,Private
39,122,1,Private
39,123,1,Private
39,124,1,Private
39,125,1,Public
39,126,1,Public
39,127,1,Private
39,128,1,Private
39,129,1,Private
39,130,1,Private
39,131,1,Private
39,132,1,Private
39,133,1,Public
39,134,1,Private
39,135,1,Private
39,136,1,Private
39,137,1,Private
39,138,1,Private
39,139,1,Public
39,140,0,Private
39,141,0,Private
39,142,0,Private
39,143,0,Private
39,144,0,Public
39,145,0,Private
39,146,0,Private
39,147,0,Private
39,148,0,Private
39,149,0,Public
39,150,1,Public
39,151,1,Private
39,152,1,Private
39,153,1,Private
39,154,1,Private
39,155,1,Private
39,156,1,Private
39,157,1,Public
39,158,1,Public
39,159,1,Private
39,160,1,Public
39,161,1,Public
39,162,1,Private
39,163,1,Private
39,164,1,Private
39,165,1,Private
39,166,1,Private
39,167,1,Public
39,168,1,Public
39,169,1,Private
39,170,1,Public
39,171,1,Private
39,172,1,Private
39,173,1,Private
39,174,1,Private
39,175,1,Private
39,176,1,Private
39,177,1,Private
39,178,1,Private
39,179,1,Public
39,180,1,Private
39,181,1,Private
39,182,1,Private
39,183,1,Private
39,184,1,Private
39,185,1,Private
39,186,1,Private
39,187,1,Private
39,188,1,Private
39,189,1,Public
39,190,1,Public
39,191,1,Private
39,192,1,Public
39,193,1,Public
39,194,1,Private
39,195,1,Private
39,196,1,Private
39,197,1,Private
39,198,1,Private
39,199,1,Private
39,200,1,Private
39,201,1,Private
39,202,0,Private
39,203,0,Public
39,204,0,Private
39,205,0,Private
39,206,0,Private
39,207,0,Private
39,208,1,Private
39,209,1,Public
39,210,1,Private
39,211,1,Private
39,212,1,Private
39,213,1,Public
39,214,1,Private
39,215,1,Public
39,216,1,Private
39,217,1,Private
39,218,1,Private
39,219,1,Private
39,220,1,Private
39,221,1,Private
39,222,1,Private
39,223,1,Private
39,224,1,Private
39,225,1,Public
39,226,1,Private
39,227,1,Private
39,228,1,Private
39,229,1,Public
39,230,1,Private
39,231,1,Private
39,232,1,Private
39,233,1,Public
39,234,1,Private
39,235,1,Private
39,236,1,Private
39,237,1,Private
39,238,1,Public
39,239,1,Public
39,240,1,Private
39,241,1,Private
39,242,1,Private
39,243,1,Private
39,244,1,Private
39,245,1,Private
39,246,1,Private
39,247,1,Private
39,248,1,Private
39,249,1,Public
39,250,1,Private
39,251,1,Private
39,252,1,Private
39,253,1,Private
39,254,1,Private
39,255,1,Private
39,256,1,Private
39,257,1,Private
39,258,1,Private
39,259,1,Public
39,260,1,Private
39,261,1,Public
39,262,1,Private
39,263,1,Private
39,264,1,Public
39,265,1,Public
39,266,1,Private
39,267,1,Private
39,268,1,Private
39,269,1,Private
39,270,1,Private
39,271,1,Private
39,272,1,Private
39,273,1,Private
39,274,1,Public
39,275,1,Private
39,276,1,Public
39,277,1,Private
39,278,1,Public
39,279,1,Private
39,280,1,Public
39,281,1,Private
39,282,1,Public
39,283,1,Public
39,284,1,Private
39,285,1,Private
39,286,1,Private
39,287,1,Private
39,288,1,Private
39,289,1,Private
39,290,1,Private
39,291,1,Public
39,292,1,Private
39,293,1,Private
39,294,1,Private
39,295,1,Public
39,296,1,Private
39,297,1,Private
39,298,1,Private
39,299,1,Private
39,300,1,Private
39,301,1,Private
39,302,1,Public
39,303,1,Private
39,304,1,Public
39,305,1,Public
39,306,1,Public
39,307,1,Public
39,308,1,Private
39,309,1,Public
39,310,1,Private
39,311,1,Private
39,312,0,Public
39,313,0,Public
39,314,0,Private
39,315,0,Private
39,316,0,Private
39,317,0,Private
39,318,1,Private
39,319,1,Private
39,320,1,Private
39,321,1,Public
39,322,1,Public
39,323,1,Private
39,324,1,Private
39,325,1,Public
39,326,1,Private
39,327,1,Public
39,328,1,Private
39,329,1,Public
39,330,1,Private
39,331,1,Public
39,332,1,Private
39,333,1,Private
39,334,1,Private
39,335,1,Private
39,336,1,Private
39,337,1,Private
39,338,1,Public
39,339,1,Private
39,340,1,Public
39,341,1,Public
39,342,1,Private
39,343,1,Private
39,344,1,Public
39,345,1,Private
39,346,1,Private
39,347,1,Private
39,348,1,Private
39,349,1,Public
39,350,1,Private
39,351,1,Private
39,352,1,Private
39,353,1,Private
39,354,1,Private
39,355,1,Private
39,356,1,Private
39,357,1,Public
39,358,1,Public
39,359,1,Public
39,360,1,Private
39,361,1,Public
39,362,1,Private
39,363,1,Public
39,364,1,Private
39,365,1,Public
39,366,0,Public
39,367,0,Private
39,368,0,Private
39,369,0,Private
39,370,1,Private
39,371,1,Public
39,372,1,Private
39,373,1,Private
39,374,1,Private
39,375,1,Private
39,376,1,Private
39,377,1,Public
39,378,1,Private
39,379,1,Private
39,380,1,Private
39,381,1,Public
39,382,1,Private
39,383,1,Private
39,384,1,Private
39,385,1,Private
39,386,1,Private
39,387,1,Private
39,388,1,Private
39,389,1,Public
39,390,1,Public
39,391,1,Private
39,392,1,Public
39,393,1,Private
39,394,1,Private
39,395,1,Public
39,396,1,Private
39,397,1,Private
39,398,1,Public
39,399,1,Private
39,400,1,Public
39,401,1,Private
39,402,1,Private
39,403,1,Private
39,404,1,Private
39,405,1,Private
39,406,1,Public
39,407,1,Private
39,408,1,Public
39,409,1,Private
39,410,1,Private
39,411,1,Private
39,412,1,Private
39,413,1,Private
39,414,0,Private
39,415,0,Private
39,416,0,Private
39,417,0,Private
39,418,0,Private
39,419,0,Private
39,420,0,Private
39,421,0,Private
39,422,0,Private
39,423,0,Private
39,424,1,Private
39,425,1,Private
39,426,1,Public
39,427,1,Public
39,428,1,Public
39,429,1,Public
39,430,1,Private
39,431,1,Private
39,432,1,Public
39,433,1,Public
39,434,1,Private
39,435,1,Private
39,436,1,Public
39,437,1,Public
39,438,1,Public
39,439,1,Private
39,440,1,Private
39,441,1,Public
39,442,1,Public
39,443,1,Private
39,444,1,Public
39,445,1,Private
39,446,1,Private
39,447,1,Private
39,448,1,Public
39,449,1,Public
39,450,1,Private
39,451,1,Private
39,452,1,Private
39,453,1,Private
39,454,1,Private
39,455,1,Private
39,456,1,Private
39,457,1,Private
39,458,1,Private
39,459,1,Public
39,460,1,Private
39,461,1,Private
39,462,1,Private
39,463,1,Private
39,464,1,Private
39,465,1,Private
39,466,1,Private
39,467,1,Private
39,468,1,Private
39,469,1,Private
39,470,1,Public
39,471,1,Public
39,472,1,Private
39,473,1,Public
39,474,1,Private
39,475,1,Private
39,476,0,Private
39,477,0,Private
